title,num_comments,link,text,comments,toxicity,fem,masc
"Стало известно, что 13-летняя школьница из Самарканда забеременела от сожителя своей матери",11,https://uznews.uz/posts/29201,"Ранее мы сообщали о том, что в Самарканде забеременела 13-летняя школьница. По данному факту было возбуждено уголовное дело и начаты следственные действия. Несовершеннолетняя также сообщила, что сожитель регулярно насиловал её с 11 лет. Первой о беременности девочки узнала её тетя и обратилась в соответствующие органы. На следующий день результаты УЗИ подтвердили беременность несовершеннолетней. В настоящее время она находится на 26 неделе беременности. По словам директора школы, в администрации образовательного учреждения не подозревали о положении учащейся. Округлившийся живот под одеждой не заметили даже одноклассницы девочки. «Сама девочка из неблагополучной семьи. Её мать выпивает, с ней несколько раз беседовал классный руководитель. Почти всегда она была в нетрезвом состоянии», — рассказала директор школы. В настоящее время в отношении подозреваемого возбуждено уголовное дело по части 1 статьи 128 (Вступление в половую связь с лицом, не достигшим шестнадцати лет) Уголовного кодекса РУз. Ведется следствие. ","['Когда баба начинает пить, это крах. Ей до лампочки, что будет с ней и её детьми.', 'Алиса Печальная30 ноября, 13:47\r\n\r\nНенадо высказывать негатив мне. Чушью статистику не назовут.\r\nУметь надо  уважать мнение других. Как, впрочем, и своё.\r\n\r\nА', 'Микульский Дмитрий. Интересно, в каком регионе РФ живет Димон, что у него подобное сплошь и рядом. ', ' Я непойму причем тут узбеки. На фото видно что русские. В россии это безобразие сплош и рядом. И ненадо говорить что сто лет назад узбеки делали. Сечас Россия опустилась ниже плинтуса по этим мерзким делам. ', 'Это не правильно, незаконно,аморально, что фото ребенка без замазывания выставленно на обозрение всего Узбекистана. \r\nБезобразие. Безразличие к судьбе девочки.... \r\n', 'Каримка, кому твои опусы нужны? Ты похож на ш.м. слов много, толку никакого!', 'я бы описал причины этого безобразия, но боюсь у большей части местных коментаторов от моего опуса их табуретки взорвались бы.', 'Это существо разве имеет право на жизнь? Куда смотрят всякие идиётские комитеты? Куда смотрит первая леди? Что за бардак в стране? ', 'Фото ""героя"" в студию.', 'Всю жизнь испоганили ребенку.']","[0.5860387, 0.41396126]",3,1
В Узбекистане появилась возможность установления бессрочной инвалидности и ее заочного признания,1,https://uznews.uz/posts/30164,"С 1 декабря в Узбекистане установление инвалидности проводится на выездном заседании с посещением закрепленной территории, на дому или в стационаре по месту лечения лица, а также путем проведения заочного освидетельствования в случае невозможности личной явки лица в медико-социальную экспертную комиссию по состоянию здоровья. Такие меры помогут проводить медико-социальные экспертизы граждан без излишней волокиты и бюрократических барьеров. Помимо этого, с декабря лицам с явными признаками инвалидности и анатомическими дефектами, без проведения дополнительного обследования для получения клинико-функциональных данных на основании утвержденного перечня заболеваний, при признании их лицами с инвалидностью, она устанавливается бессрочно, без их участия. С 1 августа 2022 года первоначально в городе Ташкенте внедряется новая электронная информационная система «Медико-социальная экспертиза» по принятию на учет и проведению освидетельствования лиц с инвалидностью в медико-социальных экспертных комиссиях. При этом обеспечивается внесение в информационную систему в электронной форме документов (медицинских направлений, выписок из истории болезни, амбулаторных карт и других), являющихся основанием для установления инвалидности гражданам. С 1 января 2023 года информационная система будет внедряться во всех остальных регионах республики. Также создаются педиатрические медико-социальные экспертные комиссии Республиканской инспекции медико-социальной экспертизы, одной из задач которых является признание детей до 18 лет в качестве детей с инвалидностью. Кроме того, в задачи педиатрических медико-социальных экспертных комиссий входит: • изучение причин инвалидности и разработка мер предупреждения ухудшения здоровья детей до 18 лет; • осуществление контроля и координации в области разработки и реализации индивидуальных программ реабилитации детей с инвалидностью; • участие во внедрении на системной основе передовых методов обучения, подготовки, переподготовки и повышения квалификации кадров с учетом текущих и перспективных потребностей сферы. ","['феерический дебилизм, когда безногий должен был каждый год получать справку о том что у него не выросла новая нога кажись кончается? или я рано радуюсь?']","[0.05522529, 0.9447747]",1,0
Шавкат Мирзиёев направил соболезнования Путину в связи с аварией на шахте «Листвяжная»,1,https://uznews.uz/posts/29594,"Шавкат Мирзиёев направил соболезнования президенту России Владимиру Путину в связи с человеческими жертвами в результате взрыва на шахте «Листвяжная» в Кемеровской области. Глава государства выразил слова сочувствия и поддержки родным и близким погибших, а также пожелания скорейшего выздоровления пострадавшим. Утром 25 ноября на шахте «Листвяжная» в Кемеровской области произошло задымление. Причиной ЧП, по предварительным данным, стал взрыв метана. По последним данным , погибли 52 человека – 46 шахтеров и шесть спасателей МЧС. В больницах находятся 38 шахтеров, а также 11 горноспасателей.",[],"[0.0, 0.0]",0,1
На узбекско-туркменской границе возобновляется работа 2 пограничных пунктов пропуска,0,https://uznews.uz/posts/28799,"Пограничные пункты пропуска «Ходжейли» и «Шават», которые были закрыты в 2020 году в результате ограничительных мер из-за COVID-19, возобновляют свою работу. Об этом сообщили в пресс-службе Министерства транспорта. Таким образом, помимо пограничного пункта пропуска «Алат», который в настоящее время работает для международных грузоперевозок, будут вновь открыты еще 2 пограничных пункта пропуска. Отмечается, что 18 ноября текущего года состоялось заседание узбекско-туркменской рабочей группы по вопросам транспорта и логистики. В целях обеспечения реализации задач, согласованных в ходе встречи, на пограничных постах «Ходжейли-Кёнеургенч» и «Шават-Дашогуз» протестировали работу бесконтактного обмена прицепов и полуприцепов международных грузоперевозок в нейтральной зоне. ",[],"[0.0, 0.0]",0,0
"БПИ разыскивает за долги более 3 тыс. граждан, свыше тысячи из них скрываются за рубежом",1,https://uznews.uz/posts/29381,"Руководитель информационной службы Бюро принудительного исполнения Фаррух Ташпулатов рассказал , что с начала года в розыск были объявлены свыше 7800 должников, больше половины из которых, а именно свыше 4,5 тыс. граждан, найдены. С них взыскано в общей сложности 30,7 млрд сумов. Из них 22,8 млрд сумов – это алименты. Оставшиеся 3264 должника до сих пор скрываются, 2149 из них находятся на территории республики, а 1115 выехали за рубеж. Кроме того, Фаррух Ташпулатов сообщил, что Бюро также занимается поиском автомобилей должников. В частности, в текущем году в розыск было объявлено 4222 автомобиля, из которых найдено 3073. Благодаря этому была погашена задолженность граждан в общей сложности на 40,5 млрд сумов. Стоит отметить, что среди найденных автомобилей - Porsche Cayenne, владелец которого задолжал 280 млн сумов. ","['Вопрос государство не должно своему народу который сводит концы с концами который ботрачит на другие страны, чтобы прокатится. А чиновники толще другова. ']","[0.3882081, 0.6117919]",0,1
В Узбекистане создается новая региональная авиакомпания Silk Avia,0,https://uznews.uz/posts/29880,"Uzbekistan Airports учредила региональную дочернюю авиакомпанию Silk Avia по инициативе Министерства транспорта, сообщает пресс-служба компании. Авиакомпания Silk Avia была зарегистрирована в сентябре этого года. Новый авиаперевозчик планирует начать полеты уже в следующем году. Отмечается, что в рамках Международного авиасалона Dubai Airshow-2021, который проходил с 14 по 18 ноября в Дубае, Uzbekistan Airports и компания HAS Aviation GT LLC подписали договор о разработке Стратегии по созданию региональной авиакомпании. «Мы поставили цель создать на рынке авиакомпанию, которая обеспечит для узбекистанцев внутренние авиаперевозки по доступным ценам. До недавнего времени было большой проблемой отсутствие прямых рейсов, связывающих города Узбекистана. Чтобы из Самарканда добраться до Хорезма, пассажирам приходилось лететь через Ташкент. Наша задача организовать внутренние перевозки не только по принципу point to hub (из столицы в регионы), но и по модели point to point (между регионами). В планах – развитие до 40 маршрутов и покупка региональных самолётов с пассажировместимостью до 70 человек. Тарифы будут сопоставимы с железнодорожными. Это благотворно скажется и на развитии внутреннего туризма, и на конечной стоимости авиабилетов для потребителя», - сказала председатель правления АО «Uzbekistan Airports» Рано Джураева. На первом этапе авиакомпанию создала Uzbekistan Airports. В дальнейшем ее планируется передать в частный сектор. В Uzbekistan Airports подчеркнули, что Silk Avia не позиционирует себя как конкурент национального авиаперевозчика Uzbekistan Airways, а выступает партнером по организации внутренних перевозок. ",[],"[0.0, 0.0]",0,0
"Вынесен приговор мужчине, который откусил жене кончик носа",10,https://uznews.uz/posts/29457,"В Андижане вынесли приговор мужчине, который откусил жене часть ее носа. Инцидент произошел в прошлом году в Булакбашинском районе Андижанской области. Мужчина пришел в дом тестя, чтобы помириться с женой. Получив несогласие тещи, гражданин схватил супругу за плечо и укусил ее за нос с такой силой, что оторвал кончик носа. После этого мужчина сбежал. В Булакбашинском районном суде рассмотрели дело мужчины, причинившего своей жене тяжкие телесные повреждения. Согласно заключению судебно-медицинской экспертизы, у женщины отсутствует кончик носа. Ей предстоит длительное лечение и несколько дорогостоящих операций. Выяснилось, что мужчина ранее был судим по нескольким статьям Уголовного кодекса. По итогам судебного разбирательства его признали виновным по части 1 статьи 104 (Умышленное тяжкое телесное повреждение) Уголовного кодекса и приговорили к трем годам лишения свободы. ","['Не съем, так надкушу, чтоб другим не досталось. Этот анекдот был про яблоки, кусака переформатировал его.', 'Как не вспомнить ""джентельменов удачи"" ""А я тебе нос откушу-паршивец ты этакий...""', 'Скажите, это новости? Вроде с прошлого года. Или криминальная хроника? Вроде, преступлений более тяжких полно. А может потому, что только теперь приговор вынесен? Тогда сколько времени рассматриваются серьезные правонарушения?\r\nНо в любом случае, круто! Особенно: ""Согласно заключению судебно-медицинской экспертизы, у женщины отсутствует кончик носа"". Жванецкий отдыхает...', 'ГАНИБАЛ лектор по узбекский.', 'она ево патом аткусит чучок', '= = = ? ', 'Может он ее любить 🤣🤣', 'Это каким надо быть гадом, чтобы такое сотворить??? Бедная, несчастная женщина, мне её очень жаль, у меня нет слов!!!! Изуродовал ЖЕНЩИНУ!!!! оторвать бы этому подонку нос, чтобы понял, что сделал..Мерзавец ', 'Майк Тайсон на минималках ']","[0.4595431, 0.54045683]",1,4
В Ташкентской области перекрыли русло реки Пскем для строительства второй по величине ГЭС в стране,7,https://uznews.uz/posts/29635,"По данным пресс-службы хокимията столичной области, в Бостанлыкском районе строится вторая по величине гидроэлектростанция после Чарвакской ГЭС, мощностью 400 МВт. После запуска станция будет вырабатывать 950 млн кВт-часов электроэнергии в год. Сегодня, 25 ноября, русло реки Пскем было перекрыто для строительства данного объекта. Подчеркивается, что мощность ГЭС позволит заменить 300 тысяч тонн условного топлива в год. Это поможет сэкономить 250 млн м3 природного газа. Технико-экономическое обоснование использования гидроэнергетического потенциала реки Пскем было впервые разработано в 1987 году. Исследовательские работы по данному проекту проводились местными и зарубежными организациями в соответствии с техническим заданием, разработанным ОАО «Гидропроект». Узбекские специалисты также проводили геологические работы совместно с российскими коллегами. В хокимияте также отметили, что строительство ГЭС на реке Пскем обеспечит эффективное сбережение топливно-энергетических ресурсов страны. «Запуск данной ГЭС будет способствовать социально-экономическому улучшению условий жизни граждан в регионе. Кроме того, это приведет к созданию современной инженерной и социальной инфраструктуры в районе», — говорится в сообщении. Напомним, в соответствии с постановлением президента от 2 мая 2017 года «О программе мероприятий по дальнейшему развитию гидроэнергетики в 2017-2021 годах», на реке Пскем планируется построить 5 крупных гидроэлектростанций общей мощностью 1320 МВт. Одна из этих станций — Пскемская ГЭС. ","['==........', 'Надеюсь, все просчитано и это не приведет к экологической катастрофе', 'Аллах в помощь. Удачи в строительстве!', 'Проект 1987 года...пипец.', 'Если будут строить ""великие зодчие""да ещё из местного цемента, тогда Сардоба, дубль 2.', 'СССР это зло, но прошло столько лет, а планом разработанным советскими ученными до сих пользуемся. ']","[0.9899966, 0.010003366]",0,0
Нежданный гость: Абдукодир Тошкулов посетил общежитие ТГТУ,5,https://uznews.uz/posts/29366,"Министр высшего и среднего специального образования Абдукодир Тошкулов посетил общежитие № 54 Ташкентского государственного технического университета, чтобы ознакомиться с условиями, созданными для студентов. В ходе своего визита министр ознакомился с состоянием общежития, рассчитанного на 446 мест, и с тем, как студенты используют недавно отремонтированное и оборудованное здание и чем они занимаются в свободное время. Также выяснилось, что в здании низкая скорость доступа к Интернету, нет спортзала, в учебных комнатах отсутствует освещение и ковровое покрытие. По окончании визита министр поручил руководству вуза как можно скорее устранить выявленные недостатки. ","['На предпоследнем фото, крайний справа стоит испуганный и руками закрывает свои фаберже.', 'Ага, неделю готовились к его приезду.', 'Министр пошел в народ,приятно...но посмотрев фотки расстроилась...на столе три разнобойные кружки и сахар прям в пакете....с казана на плите цену не стерли,розовый чайник тоде с этикеткой прям,не уважают министера,даже постоновочные кадры в ""ляпах"" сплошных(((', 'Почему без маски??? ']","[0.83650136, 0.16349864]",0,2
Индивидуальным предпринимателям разрешили увеличить штат сотрудников,2,https://uznews.uz/posts/30173,"Постановлением правительства утверждено Положение о порядке постановки на учет в органах государственной налоговой службы работников, нанятых индивидуальными предпринимателями. Теперь индивидуальные предприниматели могут нанимать до 5 сотрудников. Ранее их число составляло 1–3 человека. В соответствии с Положением, ИП имеет право нанять сотрудника после открытия банковского счета. При приеме на работу сотрудника индивидуальный предприниматель заключает письменный трудовой договор, трудовая книжка им не ведется. ИП подает заявление о постановке работника на налоговый учет в налоговый орган не позднее 3-х рабочих дней с момента заключения договора. В течение 1 рабочего дня налоговый орган выдает регистрационную карту работника. ИП платит подоходный налог и социальный налог за работника. При временном или полном прекращении деятельности ИП начисление налога приостанавливается на основании уведомления, направленного в налоговый орган. ","['Брать пятерых с сохранением фонда зарплаты, как и прежде для троих.']","[0.9947954, 0.0052046403]",0,2
Что изменится в Узбекистане с 1 декабря?,0,https://uznews.uz/posts/29270,"Как пишет Norma.uz, с 1 декабря предусмотрены следующие изменения и нововведения: Упрощается выездная торговля Субъекты предпринимательства смогут торговать на выезде после регистрации выездных торговых объектов в автоматизированной информационной системе «К-SAVDO». Сбор за регистрацию не взимается; Места выездной торговли (за исключением принадлежащих частным собственникам) реализуются на электронном аукционе через АИС «К-SAVDO» в соответствии со схемами размещения объектов выездной торговли. Будет оцениваться открытость госорганов Индекс открытости деятельности госорганов и организаций определяется по итогам каждого года на основе разработанной методики по мониторингу и оценке открытости деятельности госорганов и организаций. Государственные органы начнут отчитываться о борьбе с коррупцией Агентство по противодействию коррупции по итогам каждого года будет публиковать рейтинг по оценке эффективности деятельности по противодействию коррупции во всех госорганизациях, включая органы госвласти на местах. Отменены некоторые полномочия закупочной комиссии Отменяются полномочия закупочной комиссии по проверке достоверности данных и отстранению участников от участия в закупочных процедурах. Граждане Узбекистана, находящиеся за границей, получат доступ к госуслугам 1. гражданам Узбекистана, постоянно проживающим за рубежом, иностранным физическим и юридическим лицам, а также лицам без гражданства предоставляется доступ к электронным госуслугам. Дипломатические представительства и консульские учреждения Узбекистана будут выдавать им сертификаты ключей ЭЦП; 2. иностранным гражданам и лицам без гражданства, не проживающим постоянно в Узбекистане, ПИНФЛ присваивается в упрощенном порядке в районных (городских) отделениях миграции и оформления гражданства и центрах госуслуг; 3. размеры платежей в национальной валюте за выдачу дубликата лицензии, разрешения, сертификата и иного документа разрешительного характера устанавливаются в размере до 10% БРВ. Исключение составляют случаи, когда в актах законодательства платежи не установлены или определены в размере менее 10% БРВ. При этом за выдачу дубликата лицензии, разрешения, сертификата и иных документов разрешительного характера с нанесенным QR-кодом плата не взимается. При заключении договоров отменяется ряд требований 1. запрет на прием коммерческими банками платежей за поставленную продукцию (выполненные работы, оказанные услуги) за счет третьих лиц; 2. требование об обязательном установлении предварительной оплаты в договорах на поставку товаров (выполнение работ, оказание услуг), заключаемых хозяйствующими субъектами с долей государства 50% и более, а также аванса в договорах, заключаемых между производителями сельскохозяйственной и животноводческой продукции и заготовительными организациями. Отражение дополнительной информации в электронных чеках В электронных чеках должны отражаться транзакции, осуществленные посредством услуг электронных платежных систем (за исключением платежей «Р2Р»), и автоматически формируемая фискальная отметка. Кардиологический центр Приаралья станет оказывать услуги льготникам Специализированный научно-практический медицинский центр кардиологии и кардиохирургии Приаралья подключается к системе учета лиц, относящихся к льготной категории, и принимает этих лиц на лечение в порядке очередности за счет средств Государственного бюджета. Ташкентский метрополитен полностью откажется от жетонов С 1 декабря ташкентский метрополитен перестанет принимать жетоны в качестве оплаты за проезд. Трансляция судебных заседаний по ТВ и сети Интернет В прямом эфире телеканалов и в сети Интернет будут транслироваться следующие мероприятия: • заседания Законодательной палаты и Сената Олий Мажлиса, Жокаргы Кенеса Республики Каракалпакстан, заседания областных, районных, городских Кенгашей народных депутатов (кроме закрытых); • рассмотрение дел о нарушении прав и свобод граждан и общественного порядка (с согласия сторон), здоровья населения, экологии, охраны окружающей среды и природопользования, профессиональной деятельности государственных служащих, а также гражданские дела в отношении отдельных семей и другие судебные заседания (кроме закрытых). ",[],"[0.0, 0.0]",0,0
В Хорезме компания родного брата замхокима выиграла тендер,17,https://uznews.uz/posts/30080,"По информации Агентства по противодействию коррупции, родной брат заместителя хокима Хорезмской области выиграл тендер по реконструкции перинатального центра в Ургенче. Выяснилось, что замхокима области также был председателем тендерной комиссии. «При изучении госзаказа по реконструкции перинатального центра в городе Ургенче стоимостью 20,4 млрд сумов, заказанного Службой единого заказчика областного хокимията, выяснилось, что учредителем организации, выигравшей тендер, является родной брат заместителя хокима Хорезмской области и председателя тендерной комиссии», - говорится в сообщении. ","['А выиграл чей родственник??? ', 'наше новоявленное Агенство прекрасно осознает, что их создали для имитации этого само противодействия. если кого реально начинать ловить так надо начинать бить по верхам а не пушкой по воробьям. но в Агентстве специально собрали абсолютно бесхребетных. а местным царькам можно по чуть чуть шкодить и собирать свои рентные платежи такими вот путями ', 'Господа из противодействию коррупции, будьте так любезны, обратите внимание на то, что у нас родственникам представителя высшего эшолона власти принадлежат и банки и платежные системы и много чего еще. В этом вы вообще коррупцию не видите? Тогда пойдите вы все на .............. хутор бабочек ловить.', 'kogda hajryotes objori ', 'Ну так совпало)) ', 'Все это показуха кто выграл тендер и будет осваивать эти деньги в своих интересах  и президент даже поощеряет эти дествия', 'Я не понял, уголовное дело ,завели, или как? Хотя вряд-ли, это же брат ,аж самого зам хакима.', 'Таныш-билиш стайл ... ёуууу', 'Вот и заставить из своих денег провести ремонт.вместе пусть оплатят', 'Освободить от должности!']","[0.66737044, 0.3326295]",1,2
Джахонгир Артыкходжаев уволил ряд руководителей районного хокимията за недостатки в работе,7,https://uznews.uz/posts/29267,"Сегодня, 24 ноября, в хокимияте Учтепинского района под председательством главы столичной администрации Джахонгира Артыкходжаева состоялось совещание, сообщает пресс-служба столичного хокимията. Отмечая положительные результата проделанной работы, Джахонгир Артыкходжаев подверг критике тот факт, что во многих сферах до сих пор имеют место случаи безответственного и поверхностного подхода некоторых руководителей. В частности, к таким случаям относятся низкая посещаемость школ, в том числе отдельных уроков, низкое качество образования, низкий показатель поступления в высшие учебные заведения, а также неудовлетворительный уровень дошкольного образования, строительства, благоустройства в микрорайонах, плохие условия труда на малых предприятиях, несвоевременный вывоз мусора. За допущенные недостатки в работе заместители хокима района Н. Исматов и Л. Альманов, заведующий отделом дошкольного образования Н. Хантураева, заведующий отделом народного образования О. Курбанов и заведующий отделом туризма и спорта Б. Насибалиев освобождены от занимаемых должностей. Кроме того, хоким Учтепинского района города Ташкента Фарход Абдуллаев получил выговор. В завершение встречи руководителям были даны указания пересмотреть результаты своей деятельности, сделать соответствующие выводы из замечаний и внести позитивные изменения в работу. ","['Да его самого надо уволить', 'На показ? Не не думаю 🗿', 'Ок ГУГЛ', 'мэр делает бабло и ему интересно только это. на откуп отдали весь город с огромным бюджетом который он осваивает кучей своих фирмочек. учтепа жертва имитации его бурной деятельности в качестве якобы градоначальника. люди возможно заслуженно сидели на своих местах а тут под замес его фиктивной работы он снес группу товарищей. если следовать его логике надо абсолютно всех убрать и во всех районах включая городской хокимият. начал бы с с себя  ', 'За посещаемость школ учениками отвечает хокимият? У этого акфамена вообще мозги потекли. ', 'На этот разнос получил санкцию свыше?']","[0.7332725, 0.2667275]",0,2
"Стало известно, когда в ташкентском метрополитене полностью откажутся от жетонов",5,https://uznews.uz/posts/29861,"С 1 декабря ташкентский метрополитен перестанет принимать жетоны за проезд. Об этом сообщили в пресс-службе метрополитена. Для удобства платежной системы все станции Ташкентского метрополитена оснащены стационарными валидаторами, позволяющими осуществлять платежи через NFC, а также с помощью банковских или транспортных карт. Напомним, в рамках внедрения автоматизированной системы оплаты проезда в общественном транспорте, автобусах и метро Ташкента, а также расширения возможностей оплаты проезда по единой транспортной карте для пассажиров, продажа жетонов в ташкентском метрополитене была приостановлена 1 ноября 2020 года. Граждане могли использовать имеющиеся у них жетоны для оплаты проезда.","['Купил два жетона, точнее чека на поездку, а выяснилось что чек действует только на станции покупки. И пришлось  покупать еще один ... и ещё  раз стоять  в очереди! \r\nЛюди принимают таки решения, сами на метро не ездили пожалуй давно ', 'на мой взгляд, прежде чем принимать решения нужно провести общественный опрос населения, как ему народу удобно пользоваться транспортом- не правда ли!???', 'Это очень интересно!!! А, если человек пользуется метрополитеном раз или два в месяц, или у него нет карты никакой (пенсионеры например), или поиезжие люди, что им делать??? ']","[0.99739665, 0.0026033176]",0,0
